,Title,Link,Location,Latitude,Longitude,NumReviews,PriceRange,Tags,Categories,Address
353,Gelatissimo (Shaw House),/gelatissimo-3,Orchard,1.3055771,103.831747,10,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Ice Cream & Yoghurt', ' Desserts', ' 1-for-1 Deals']",350 Orchard Road #01-01 Shaw House Singapore 228208
354,Jia Bin Klang Bak Kut Teh,/jia-bin-klang-bak-kut-teh,Farrer Park,1.313828,103.854231,53,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Bak Kut Teh', ' Hawker Food', ' 1-for-1 Deals']",62 Rangoon Road Singapore 218352
355,McDonald's (Tiong Bahru Plaza),/mcdonaldstm-tiong-bahru-plaza,Tiong Bahru,1.2865773,103.8274532,47,~$10/pax,[],"['Fast Food', ' Supper']",302 Tiong Bahru Road #01-145/146/147 Tiong Bahru Plaza Singapore 168732
356,Mahota Kitchen (Century Square),/mahota-tampines,Tampines,1.3523888,103.9438567,15,~$25/pax,[],"['Healthy', ' Cafes & Coffee', ' Western', ' Cakes', ' Bread']",2 Tampines Central 5 #01-11 Century Square Singapore 529509
357,Holland Village XO Fish Head Bee Hun Restaurant (Dover),/dover-xo-fish-head-bee-hoon-1,Dover,1.307379,103.784569,110,~$10/pax,['Featured In 1 Guide'],"['Zi Char', ' Seafood', ' Good For Groups']",19A Dover Rise #01-05 Jumbo Coffee Hub Singapore 131019
358,Zion Riverside Food Centre,/zion-riverside-food-centre,River Valley,1.2924504,103.831136,161,~$10/pax,[],"['Hawker Food', ' Cheap & Good']",70 Zion Road Singapore 247792
359,Munch (Downtown Station),/munch-saladsmith-downtown,Raffles Place,1.2799466,103.851977,16,~$15/pax,"['BEYOND', 'Featured In 2 Guides']","['Burpple Guides', ' Salads', ' 1-for-1 Deals', ' Healthy']",15 Central Boulevard #B1-04 Downtown Station  Singapore 018969
360,Potato Head Singapore,/potato-head-folk,Outram Park,1.280409,103.8417141,332,~$30/pax,['Featured In 5 Guides'],"['Burpple Guides', ' Dinner with Drinks', ' Burgers', ' Western', ' Good For Groups']",36 Keong Saik Road Singapore 089143
361,Sumire Yakitori House (Bugis Junction),/sumire-yakitori-house,Bugis,1.2995988,103.8556781,145,~$25/pax,[],['Japanese'],200 Victoria Street #01-88/89 Bugis Junction Singapore 188021
362,Coriander Leaf @ Ann Siang,/coriander-leaf-ann-siang,Tanjong Pagar,1.2812284,103.8454632,39,~$30/pax,"['BEYOND', 'Featured In 2 Guides']","['Late Night', ' Dinner with Drinks', ' Burgers', ' Cocktails', ' Date Night', ' 1-for-1 Deals']",12 Ann Siang Road Singapore 069692
363,Chong Qing Grilled Fish (Liang Seah),/chong-qing-grilled-fish,Bugis,1.2977848,103.8565105,93,~$25/pax,"['BEYOND', 'Featured In 2 Guides']","['Chinese', ' Supper', ' Good For Groups', ' 1-for-1 Deals']",1 Liang Seah Street #01-05/06 Singapore 208829
364,Yogurtland,/yogurtland-singapore,Promenade,1.2936144,103.8573546,32,~$5/pax,"['BEYOND', 'Featured In 1 Guide']","['Ice Cream & Yoghurt', ' Desserts', ' 1-for-1 Deals', ' Burpple Beyond']",3 Temasek Boulevard #B1-K09 Suntec City Singapore 038983
365,NOW Bakery,/now-bakery-capitol-piazza,City Hall,1.2930748,103.8510451,2,~$10/pax,[],"['Desserts', ' Cakes']",13 Stamford Road #B2-22 Capitol Piazza Singapore 178905
366,MOM'S TOUCH,/momstouchsg,Paya Lebar,1.3174014,103.8943905,20,~$10/pax,['Featured In 1 Guide'],"['Burgers', ' Fast Food', ' Korean Fried Chicken', ' Newly Opened']",10 Paya Lebar Quarter #01-37 PLQ Mall Singapore 409057
367,Cheng's 27,/chengs-at-27-yong-siak-st,Tiong Bahru,1.2830017,103.8300817,35,~$15/pax,[],"['Local Delights', ' Zi Char', ' Desserts', ' Good For Groups', ' Cakes']",27 Yong Siak Street Singapore 168654
368,Societea,/societea,Bencoolen,1.2990138,103.8499666,6,~$5/pax,"['BEYOND', 'Featured In 1 Guide']","['Fruit Tea', ' 1-for-1 Deals', ' Burpple Beyond', ' Bubble Tea']",41 Bencoolen Street #01-04 Singapore 189623
369,MASA Steak & Hamburg,/masa-steak-and-hamburg,Robertson Quay,1.2919876,103.8419001,42,~$40/pax,[],"['Steak', ' Japanese']",11 Unity Street #01-03 Robertson Walk Singapore 237995
370,Ghim Moh Market & Food Centre,/ghim-moh-market-food-centre,Holland,1.3110908,103.788281,267,~$10/pax,[],['Hawker Food'],20 Ghim Moh Road Singapore 270020
371,Mister Wu,/mister-wu,Raffles Place,1.2848894,103.8476821,29,~$15/pax,[],"['Chinese', ' Cocktails', ' Cheap & Good']",3 Pickering Street #01-44/45 Nankin Row Singapore 048660
372,Hunger's Kitchen By Arome,/hungerskitchen-by-arome,Beach Road,1.2965124,103.8568162,51,~$25/pax,"['BEYOND', 'Featured In 1 Guide']","['Steak', ' Pasta', ' Seafood', ' Western', ' Good For Groups', ' 1-for-1 Deals']",100 Beach Road #01-01 Shaw Towers  Singapore 189702
373,My Little Tapas Bar,/my-little-tapas-bar,Tanjong Pagar,1.2811538,103.8455233,72,~$45/pax,['BEYOND'],"['Spanish', ' Dinner with Drinks', ' Date Night', ' 1-for-1 Deals']",14 Ann Siang Road Singapore 069694
374,Geylang Claypot Rice,/geylang-claypot-rice,Bugis,1.3015881,103.8619497,56,~$10/pax,['Featured In 1 Guide'],"['Rainy Day Comforts', ' Zi Char', ' Hawker Food', ' Supper', ' Good For Groups']",361/363/365 Beach Road Singapore 199576
375,NOM - Bistro & Bakery,/nom-bistro-bakery,Macpherson,1.3235136,103.8846374,228,~$25/pax,['BEYOND'],"['Desserts', ' Cafes & Coffee', ' Western', ' Cakes', ' 1-for-1 Deals']",400 Paya Lebar Way Level 1 Macpherson Community Club Singapore 379131
376,China Square Fried Fish Soup (Blanco Court),/china-square-fried-fish-soup-blanco-court,Tanjong Pagar,1.2767709,103.8451658,12,~$5/pax,[],"['Kopitiam', ' Hawker Food']",120 Maxwell Road #B1-28 Tanjong Pagar Xchange Singapore 069119
377,Qiji (nex),/qi-ji-nex,Serangoon,1.350643,103.8727205,21,~$10/pax,[],"['Local Delights', ' Halal']",23 Serangoon Central #03-10 nex Singapore 556083
378,Tenkaichi Japanese BBQ Restaurant (Marina Square),/tenkaichi,Esplanade,1.2905705,103.8572935,76,~$70/pax,"['BEYOND', 'Featured In 2 Guides']","['Buffets', ' BBQ', ' Japanese', ' Good For Groups', ' 1-for-1 Deals']",6 Raffles Boulevard #03-129 Marina Square Singapore 039594
379,Greendot (Bedok Mall),/greendot,Bedok,1.3246388,103.9297695,36,~$15/pax,[],"['Vegetarian', ' Healthy']",311 New Upper Changi Road #B2-27 Bedok Mall  Singapore 467360
380,Lau Wang Claypot Delights (Tampines 1),/lau-wang-claypot-delights-tampines,Tampines,1.354212,103.9450352,0,~$10/pax,['BEYOND'],"['Rainy Day Comforts', ' Local Delights', ' Chinese', ' Cheap & Good', ' 1-for-1 Deals', ' Burpple Beyond']",10 Tampines Central 1 #03-16 Tampines 1 Singapore 529536
381,Brawn & Brains Coffee (East Coast),/brawn-brains-east-coast,Marine Parade,1.3074355,103.907363,30,~$15/pax,['Featured In 2 Guides'],"['Cafes & Coffee', ' Breakfast & Brunch']",218 East Coast Road Singapore 428916
382,Whale Lala Cafe,/whale-lala-cafe,Macpherson,1.33624,103.88642,21,~$15/pax,"['BEYOND', 'Featured In 1 Guide']","['Japanese', ' Cafes & Coffee', ' 1-for-1 Deals', ' Breakfast & Brunch']",1 Irving Place #01-30 The Commerze @ Irving Singapore 369546
383,Tengawa Hokkaido White Curry (Millenia Walk),/tengawa-hokkaido-white-curry,Millenia Walk,1.2927208,103.8597994,96,~$20/pax,[],['Japanese'],9 Raffles Boulevard #02-16 Millenia Walk Singapore 039596
384,Starter Lab,/starter-lab-singapore,Tiong Bahru,1.2893822,103.8279835,30,~$10/pax,['Featured In 1 Guide'],"['Breakfast & Brunch', ' Sandwiches', ' Bread', ' Newly Opened']",721 Havelock Road Singapore 169645
385,The Grumpy Bear (Bukit Timah Plaza),/the-grumpy-bear-bukit-timah,Upper Bukit Timah,1.3385566,103.7786133,12,~$15/pax,['BEYOND'],"['Pasta', ' Western', ' 1-for-1 Deals']",1 Jalan Anak Bukit #02-01B Bukit Timah Plaza Singapore 588996
386,Crystal Jade Palace Restaurant (Ngee Ann City),/crystal-jade-palace-restaurant,Orchard,1.3025639,103.8342384,131,~$55/pax,[],"['Chinese', ' Good For Groups']",391 Orchard Road #04-19 Ngee Ann City Singapore 238872
387,Bakalaki,/bakalaki,Tiong Bahru,1.2855812,103.8339929,61,~$55/pax,['Featured In 1 Guide'],"['Greek', ' Mediterranean', ' Date Night', ' Dinner with Drinks', ' Good For Groups']",3 Seng Poh Road Singapore 168891
388,The Whale Tea,/the-whale-tea,Choa Chu Kang,1.3852086,103.7449371,2,~$5/pax,[],"['Desserts', ' Fruit Tea', ' Bubble Tea']",21 Choa Chu Kang Avenue 4 #B1-25 Lot One Singapore 689812
389,Alan Banana Leaves BBQ Seafood (Pasir Panjang Food Centre),/alan-banana-leaves-bbq-seafood,Pasir Panjang,1.2759802,103.7913653,5,~$5/pax,[],"['Seafood', ' BBQ', ' Hawker Food', ' Good For Groups']",121 Pasir Panjang Road Stall 23/24 Pasir Panjang Food Centre Singapore 118543
390,Lao Huo Tang (nex),/lao-huo-tang-3,Serangoon,1.3506853,103.8719911,6,~$15/pax,[],"['Soup', ' Chinese']",23 Serangoon Central #03-08/09 nex Singapore 556083
391,Salted Caramel,/salted-caramel-artisan-ice-cream,Thomson,1.3537195,103.834321,286,~$10/pax,['Featured In 2 Guides'],"['Desserts', ' Good For Groups', ' Ice Cream & Yoghurt', ' Supper', ' Burpple Guides', ' Waffles', ' Late Night']",246F Upper Thomson Road Thomson Garden Estate Singapore 574370
392,Roast Paradise (Lau Pa Sat),/roast-paradise-lau-pa-sat,Telok Ayer,1.2804374,103.85053,3,~$5/pax,[],['Hawker Food'],18 Raffles Quay Stall 77 Lau Pa Sat Singapore 048582
393,JB Garden Seafood Restaurant,/jb-garden-seafood-restaurant,Joo Chiat,1.3086876,103.902663,13,~$15/pax,[],"['Zi Char', ' Seafood', ' Hawker Food', ' Good For Groups']",346 Joo Chiat Road Singapore 427596
394,85 Fengshan Centre (Bedok 85),/bedok-85-market,Bedok,1.3320037,103.9387417,468,~$10/pax,[],"['Hawker Food', ' Supper', ' Cheap & Good']",85 Bedok North Street 4 Fengshan Centre Singapore 460085
395,Blue Label Pizza & Wine (Orchard),/blue-label,Somerset,1.3020467,103.8366318,7,~$30/pax,[],"['Pizza', ' Dinner with Drinks', ' Western']",333A Orchard Road #03-02 Mandarin Gallery Singapore 238897
396,Teppan Kappou Kenji,/teppan-kappou-kenji,Tanjong Pagar,1.277382,103.84375,44,~$25/pax,"['BEYOND', 'Featured In 1 Guide']","['Teppanyaki', ' Sushi', ' Japanese', ' 1-for-1 Deals']",99 Tanjong Pagar Road #01-01 Singapore 088520
397,Bengawan Solo (The Arcade),/bengawan-solo-3,Raffles Place,1.2835277,103.8522906,6,~$5/pax,[],"['Desserts', ' Cakes', ' Bread']",11 Collyer Quay #01-16 The Arcade Singapore 049317
398,Onalu,/onalu,City Hall,1.2956192,103.8498277,7,~$10/pax,[],"['Desserts', ' Sandwiches', ' Healthy', ' Newly Opened']",60 Stamford Road #01-11 Singapore Management University School of Accountancy Singapore 178900
399,Bentoss Hokkaido,/bentoss-hokkaido-dosanko-plaza,Clarke Quay,1.291736,103.844526,9,~$15/pax,[],['Japanese'],177 River Valley Road #B1-50 Liang Court Singapore 179030
400,Juxiong Singapore (Serangoon Road),/juxiong-singapore-pte-ltd,Boon Keng,1.3222409,103.8636057,8,~$10/pax,[],"['Chinese', ' Good For Groups']",991 Serangoon Road Singapore 328149
401,Sushi Tei (Jem),/sushi-tei-13,Jurong East,1.3333542,103.7437907,125,~$25/pax,[],"['Sushi', ' Japanese']",50 Jurong Gateway Road #03-18 Jem Singapore 608549
402,Absolute Açaí (Pickering St),/absolute-acai-pickering-st,Raffles Place,1.2843869,103.847236,50,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Desserts', ' 1-for-1 Deals', ' Healthy']",3 Pickering Street #01-38 Nankin Row Singapore 048660
403,IKURA Japanese (Thomson Plaza),/ikura-japanese-thomson-plaza,Thomson,1.3548791,103.8308643,37,~$25/pax,"['BEYOND', 'Featured In 2 Guides']","['Sushi', ' Japanese', ' 1-for-1 Deals']",301 Upper Thomson Road #01-43 Thomson Plaza Singapore 574408
404,Revamp Kitchen & Bar,/revampkitchenbar,Tanjong Pagar,1.278353,103.8438801,3,~$20/pax,[],"['Bars', ' Late Night', ' Japanese', ' Cocktails']",61 Tanjong Pagar Road Singapore 088482
405,Chalk Farm (Paragon),/chalk-farm,Orchard,1.3037084,103.8357156,75,~$10/pax,['Featured In 2 Guides'],"['Desserts', ' Cakes']",290 Orchard Road #B1-K24 Paragon Singapore 238859
406,Mui Kee Congee,/mui-kee-singapore,Orchard,1.3061971,103.8318606,152,~$15/pax,['Hot 100 2019'],"['Rainy Day Comforts', ' Chinese', ' Hawker Food']",1 Scotts Road #01-12 Shaw Centre Singapore 228208
407,Long Black Cafe,/long-black-cafe,Buona Vista,1.3037046,103.7921149,18,~$20/pax,"['BEYOND', 'Featured In 1 Guide']","['Cafes & Coffee', ' Western', ' 1-for-1 Deals']",20 Biopolis Way Centros Block Singapore 138668
408,Scaled by Ah Hua Kelong,/scaled-by-ah-hua-kelong,Bugis,1.301223,103.858607,143,~$60/pax,"['Hot 100 2019', 'Featured In 3 Guides']","['Seafood', ' Dinner with Drinks', ' 1-for-1 Deals']",55 Haji Lane Singapore 189248
409,Hayai,/hayai,Changi,1.316608,103.8924804,2,~$5/pax,[],"['Sushi', ' Japanese']",10 Paya Lebar Road #B2-K3 PLQ Mall Singapore 409507
410,Stirling Steaks (Opp Katong V),/stirling-steaks,Marine Parade,1.304863,103.903023,21,~$35/pax,"['BEYOND', 'Featured In 1 Guide']","['Steak', ' Western', ' 1-for-1 Deals']",43 East Coast Road Singapore 428764
411,Mr Stork,/mr-stork,Bugis,1.300049,103.8572,12,~$35/pax,[],"['Great View', ' Bars', ' Late Night', ' Cocktails']",5 Fraser Street Level 39 Andaz Singapore Singapore 189354
412,UNO Beef House,/uno-beef-house,Toa Payoh,1.3378816,103.8522445,50,~$10/pax,[],"['Cheap & Good', ' Hawker Food', ' Western']",51 Lorong 5 Toa Payoh #01-60 Singapore 311052
413,Eggs 'n Things (Plaza Singapura),/eggs-n-things-singapore,Dhoby Ghaut,1.3007914,103.8449976,88,~$25/pax,[],"['Desserts', ' Breakfast & Brunch', ' Cafes & Coffee']",68 Orchard Road #03-79/83 Plaza Singapura Singapore 238839
414,Pancake Boss Martabak Manis,/pancake-boss,Bugis,1.298105,103.855439,27,~$5/pax,['Featured In 1 Guide'],"['Desserts', ' Indonesian']",470 North Bridge Road #04-15 Bugis Cube Mall Singapore 188735
415,Three Buns (The Quayside),/three-buns-sg,Robertson Quay,1.2903566,103.8394691,116,~$30/pax,['Featured In 3 Guides'],"['Burgers', ' Breakfast & Brunch', ' Western']",60 Robertson Quay #01-01 Singapore 238252
416,Yat Ka Yan,/yat-ka-yan,Bugis,1.3005243,103.8521508,3,~$5/pax,[],['Desserts'],190 Middle Road #02-08 Fortune Centre Singapore 188979
417,L32 Handmade Noodles (Geylang),/l32,Geylang,1.3139047,103.8869565,80,~$5/pax,[],"['Local Delights', ' Hawker Food']",558 Geylang Road Geylang Lorong 32 Singapore 389509
418,Soi 47 Thai Food (King George's Avenue),/soi47,Lavender,1.3105275,103.8617988,39,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Thai', ' Cheap & Good', ' 1-for-1 Deals']",111 King George's Avenue Singapore 208559
419,TAP Craft Beer Bar (One Raffles Link),/tap-craft-beer-bar,City Hall,1.2913003,103.8551945,39,~$25/pax,['BEYOND'],"['Bars', ' Late Night', ' 1-for-1 Deals', ' Craft Beer', ' Burpple Beyond']",1 Raffles Link #01-02/02B One Raffles Link Singapore 039393
420,Wholesome Savour,/wholesome-savour,Orchard,1.3066492,103.8295057,17,~$25/pax,"['BEYOND', 'Featured In 1 Guide']","['Vegetarian', ' Desserts', ' 1-for-1 Deals', ' Cakes', ' Healthy']",390 Orchard Road #B1-06 Palais Renaissance Singapore 238871
421,Igokochi Dining Bar,/igokochi-dining-bar,West Coast,1.3164853,103.7573965,3,~$100/pax,[],"['Chirashi', ' Sushi', ' Japanese', ' Dinner with Drinks']",1 West Coast Drive #01-98/99 NEWest Singapore 128020
422,The Gut's Feeling,/the-guts-feeling,One North,1.3001663,103.7864601,6,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Salads', ' Burgers', ' 1-for-1 Deals', ' Healthy', ' Burpple Beyond']",1 Fusionopolis Place #01-16/17 Galaxis Singapore 138522
423,Devil Chicken (Century Square),/devil-chicken-century-square,Tampines,1.3523888,103.9438567,7,~$10/pax,['Featured In 1 Guide'],"['Taiwanese', ' Fast Food', ' Newly Opened']",2 Tampines Central 5 #01-40 Century Square Singapore 529509
424,Haig Road Market & Food Centre,/haig-road-market-cooked-food-centre,Paya Lebar,1.3152302,103.8955187,105,~$10/pax,[],"['Hawker Food', ' Cheap & Good']",14 Haig Road Singapore 430014
425,So Good Bakery (Midview City),/so-good-bakery-midview-city,Bishan,1.3594885,103.833788,6,~$5/pax,[],"['Desserts', ' Bread']",26 Sin Ming Lane #01-121 Midview City Singapore 573956
426,HEYTEA (Clarke Quay),/heytea-clarke-quay,Clarke Quay,1.2904647,103.8463533,71,~$5/pax,[],"['Desserts', ' Fruit Tea', ' Bubble Tea']",3A River Valley Road #01-06 Singapore 179020
427,Burnt Ends,/burnt-ends,Chinatown,1.280543,103.8418394,517,~$100/pax,"['Hot 100 2019', 'Featured In 6 Guides']","['Steak', ' Michelin Guide Singapore 2018', ' Michelin Guide Singapore 2019', ' Burgers', ' BBQ', ' Date Night', ' Western']",20 Teck Lim Road Singapore 088391
428,L'éclair Pâtisserie (Dhoby Ghaut),/l-eclair-patisserie,Dhoby Ghaut,1.298267,103.844008,284,~$10/pax,"['BEYOND', 'Featured In 3 Guides']","['Hidden Gem', ' High Tea', ' Desserts', ' Cafes & Coffee', ' 1-for-1 Deals']",190 Clemenceau Avenue #01-28 Singapore Shopping Centre Singapore 239924
429,Ichikokudo Hokkaido Ramen ([email protected]),/ichikokudo-hokkaido-ramen-1,Somerset,1.3010308,103.8382552,15,~$20/pax,[],"['Ramen', ' Japanese', ' Halal']",313 Orchard Road #B3-35/36 [email protected] Singapore 238895
430,Merci Marcel (Tiong Bahru),/merci-marcel,Tiong Bahru,1.284257,103.8337559,158,~$30/pax,"['Hot 100 2019', 'Featured In 1 Guide']","['French', ' Breakfast & Brunch', ' Cafes & Coffee', ' Dinner with Drinks']",56 Eng Hoon Street #01-68 Singapore 160056
431,Kaw Kaw SG,/kaw-kaw-sg,Bugis,1.3026293,103.861026,40,~$20/pax,['Featured In 1 Guide'],"['Pasta', ' Cafes & Coffee', ' Burgers', ' Western', ' Halal']",28 Aliwal Street #01-01 Aliwal Art Centre Singapore 199918
432,Hvala (111 Somerset),/hvala-tripleone-somerset,Somerset,1.3001685,103.8372952,24,~$10/pax,[],"['Desserts', ' Japanese', ' Cafes & Coffee', ' Cakes']",111 Somerset Road 111 Somerset Singapore 238164
433,Hambaobao,/hambaobao,Upper Bukit Timah,1.342183,103.776428,136,~$5/pax,['Featured In 2 Guides'],"['Burgers', ' Cheap & Good', ' Hawker Food']",144 Upper Bukit Timah #04-49 Beauty World Food Centre Singapore 588177
434,habitat by honestbee,/habitat-by-honestbee,Pasir Panjang,1.2763317,103.797175,268,~$5/pax,['Hot 100 2019'],['Good For Groups'],34 Boon Leat Terrace Singapore 119866
435,Mrs Pho (VivoCity),/mrs-pho-1,Harbourfront,1.2640606,103.8223506,21,~$15/pax,[],"['Vietnamese', ' Newly Opened']",1 Harbourfront Walk #B2-29 VivoCity Singapore 098585
436,Matchaya (The Cathay),/matchaya-2,Dhoby Ghaut,1.2994836,103.8475801,409,~$10/pax,['Featured In 1 Guide'],"['Ice Cream & Yoghurt', ' Desserts', ' Japanese']",2 Handy Road #01-08 The Cathay Singapore 229233
437,Sauce It,/sauce-it,Pasir Ris,1.3750909,103.9534875,6,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Pasta', ' 1-for-1 Deals', ' Western', ' Newly Opened']",1 Pasir Ris Drive 3 #B1-K04 White Sands Singapore 518457
438,Hyang To Gol Korean Restaurant (Raffles City),/hyangtogol,City Hall,1.2940117,103.8533839,44,~$25/pax,[],"['Korean BBQ', ' Korean', ' BBQ', ' Good For Groups']",252 North Bridge Road #B1-74 Raffles City Shopping Centre Singapore 179103
439,Latteria Mozzarella Bar,/latteria-mozzarella-bar,Tanjong Pagar,1.2786068,103.842943,59,~$55/pax,[],"['Italian', ' Pasta', ' Dinner with Drinks', ' Date Night']",40 Duxton Hill Singapore 089618
440,Little Oasis,/little-oasis,Outram Park,1.2772368,103.8387898,15,~$15/pax,[],"['Vegetarian', ' Salads', ' Desserts', ' Breakfast & Brunch', ' Cafes & Coffee', ' Cakes']",3 Everton Park #01-79 Singapore 080003
441,iSteamboat,/isteamboat,Esplanade,1.2910228,103.8574861,37,~$30/pax,['BEYOND'],"['Buffets', ' Steamboat', ' Good For Groups', ' 1-for-1 Deals']",6 Raffles Boulevard #04-102A Marina Square Shopping Mall Singapore 039594
442,Leng Kee Fish Soup (Bukit Timah Market & Food Centre),/leng-kee-fish-soup,Upper Bukit Timah,1.339407,103.776049,16,~$5/pax,['Featured In 2 Guides'],"['Cheap & Good', ' Hawker Food']",51 Upper Bukit Timah Road #02-192 Bukit Timah Market & Food Centre Singapore 588215
443,Tiong Bahru Market,/tiong-bahru-market-food-centre,Tiong Bahru,1.2848964,103.8323896,539,~$10/pax,['Featured In 4 Guides'],"['Burpple Guides', ' Hawker Food', ' Cheap & Good']",30 Seng Poh Road Singapore 168898
444,Thrive by Boxgreen and An Acai Affair,/thrivesg,Thomson,1.3522812,103.8349765,52,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Desserts', ' Cafes & Coffee', ' 1-for-1 Deals', ' Healthy']",215B Upper Thomson Road Singapore 574349
445,DON DON DONKI (Orchard Central),/don-don-donki,Somerset,1.3007245,103.8397385,91,~$10/pax,[],['Japanese'],181 Orchard Road #B1-15/29/K7/K8 & #B2-01/10/30/43 Orchard Central Singapore 238896
446,TONKIN Vietnamese Noodle & Coffee,/tonkin-vietnamese-noodle-coffee,Paya Lebar,1.3149868,103.8946433,23,~$10/pax,['BEYOND'],"['Vietnamese', ' 1-for-1 Deals', ' Burpple Beyond']",11 Tanjong Katong Road #02-22/23 KINEX Singapore 437157
447,Prodigal Cafe,/prodigalcafe,Macpherson,1.3322292,103.8862162,69,~$15/pax,[],"['Cafes & Coffee', ' Breakfast & Brunch']",81 Macpherson Lane #01-55 Singapore 360081
448,Pita Bakery,/pita-bakery,Bugis,1.3012244,103.8584618,26,~$10/pax,"['BEYOND', 'Featured In 2 Guides']","['Vegetarian', ' Middle Eastern', ' Bread', ' 1-for-1 Deals', ' Halal']",29 Bali Lane Singapore 189865
449,FATCAT Ice Cream Bar,/fatcat-ice-cream-bar,Bedok,1.3284966,103.9306561,690,~$20/pax,['Featured In 3 Guides'],"['Ice Cream & Yoghurt', ' Desserts', ' Waffles']",416 Bedok North Avenue 2 #01-25 Singapore 460416
